Month,Cbs district,City symbol,Name,City or Regional council,Total jobseekers,Men,Weman,Academic,Non academic,Hh,Unemployed job seekers,Placement from reference,Estimated unemployed rate in city
2015-05,אזור יהודה והשומרון,3570,אריאל,יישוב,310,148,162,72,238,61,310,15,2.87%
2015-05,אזור יהודה והשומרון,3574,בית אל,יישוב,49,21,28,17,32,15,49,0,2.01%
2015-05,אזור יהודה והשומרון,3652,בית אריה,יישוב,48,21,27,12,36,2,48,0,1.80%
2015-05,אזור יהודה והשומרון,3780,ביתר עילית,יישוב,577,292,285,6,571,292,573,15,4.29%
2015-05,אזור יהודה והשומרון,3730,גבעת זאב,יישוב,194,97,97,36,158,43,193,2,2.48%
2015-05,אזור יהודה והשומרון,3769,הר אדר,יישוב,32,14,18,20,12,4,32,0,1.51%
2015-05,אזור יהודה והשומרון,76,מ.א. גוש עציון,מועצה איזורית,157,89,68,57,100,21,156,0,1.62%
2015-05,אזור יהודה והשומרון,78,מ.א. הר חברון,מועצה איזורית,66,33,33,25,41,3,65,0,1.85%
2015-05,אזור יהודה והשומרון,74,מ.א. מגילות ים המלח,מועצה איזורית,16,9,7,5,11,2,16,0,2.00%
2015-05,אזור יהודה והשומרון,73,מ.א. מטה בנימין,מועצה איזורית,618,314,304,183,435,137,612,0,2.44%
2015-05,אזור יהודה והשומרון,75,מ.א. ערבות הירדן,מועצה איזורית,53,23,30,15,38,4,53,0,2.18%
2015-05,אזור יהודה והשומרון,72,מ.א. שומרון,מועצה איזורית,363,192,171,94,269,45,361,0,2.14%
2015-05,אזור יהודה והשומרון,3797,מודיעין עילית,יישוב,383,128,255,23,360,59,381,3,2.71%
2015-05,אזור יהודה והשומרון,3616,מעלה אדומים,יישוב,642,276,366,89,553,178,637,17,3.10%
2015-05,אזור יהודה והשומרון,3608,מעלה אפרים,יישוב,32,14,18,3,29,9,32,2,3.86%
2015-05,אזור יהודה והשומרון,3660,עמנואל,יישוב,54,34,20,2,52,40,53,0,4.52%
2015-05,אזור יהודה והשומרון,3557,קדומים,יישוב,37,16,21,17,20,6,37,1,1.97%
2015-05,אזור יהודה והשומרון,3611,קריית ארבע,יישוב,119,61,58,17,102,66,116,5,3.52%
2015-05,אזור יהודה והשומרון,3640,קרני שומרון,יישוב,69,38,31,17,52,11,69,1,1.83%
2015-05,הדרום,31,אופקים,יישוב,1108,487,621,55,1053,671,1096,42,8.09%
2015-05,הדרום,2600,אילת,יישוב,1212,576,636,67,1145,510,1179,58,3.48%
2015-05,הדרום,70,אשדוד,יישוב,6024,2566,3458,724,5300,2968,5853,206,5.30%
2015-05,הדרום,7100,אשקלון,יישוב,4084,1744,2340,440,3644,2044,3720,127,5.21%
2015-05,הדרום,9000,באר שבע,יישוב,6684,3082,3602,855,5829,3769,6499,199,6.07%
2015-05,הדרום,2200,דימונה,יישוב,1955,903,1052,102,1853,1277,1897,76,9.98%
2015-05,הדרום,1303,חורה,יישוב,762,330,432,4,758,681,758,3,17.66%
2015-05,הדרום,831,ירוחם,יישוב,398,205,193,18,380,240,386,31,7.97%
2015-05,הדרום,1059,כסיפה,יישוב,1007,404,603,1,1006,925,1006,1,20.98%
2015-05,הדרום,1271,להבים,יישוב,38,20,18,17,21,5,37,0,1.02%
2015-05,הדרום,1060,לקיה,יישוב,886,407,479,4,882,810,879,4,19.62%
2015-05,הדרום,69,מ.א. אל קסום,מועצה איזורית,748,322,426,5,743,674,742,0,46.06%
2015-05,הדרום,38,מ.א. אשכול,מועצה איזורית,126,61,65,21,105,17,126,0,1.85%
2015-05,הדרום,33,מ.א. באר טוביה,מועצה איזורית,265,109,156,59,206,56,264,0,2.41%
2015-05,הדרום,41,מ.א. בני שמעון,מועצה איזורית,75,37,38,24,51,11,73,1,1.67%
2015-05,הדרום,54,מ.א. הערבה התיכונה,מועצה איזורית,38,16,22,9,29,2,38,0,2.09%
2015-05,הדרום,53,מ.א. חבל אילות,מועצה איזורית,17,10,7,4,13,0,17,1,0.72%
2015-05,הדרום,36,מ.א. חוף אשקלון,מועצה איזורית,203,88,115,22,181,51,197,1,2.38%
2015-05,הדרום,35,מ.א. יואב,מועצה איזורית,93,34,59,27,66,19,93,0,2.34%
2015-05,הדרום,50,מ.א. לכיש,מועצה איזורית,192,90,102,24,168,57,190,0,3.78%
2015-05,הדרום,42,מ.א. מרחבים,מועצה איזורית,171,74,97,30,141,45,170,0,2.88%
2015-05,הדרום,68,מ.א. נווה מדבר,מועצה איזורית,106,40,66,0,106,83,105,0,10.89%
2015-05,הדרום,48,מ.א. רמת נגב,מועצה איזורית,253,127,126,19,234,190,253,1,7.99%
2015-05,הדרום,39,מ.א. שדות נגב,מועצה איזורית,126,54,72,15,111,29,122,0,2.70%
2015-05,הדרום,37,מ.א. שער הנגב,מועצה איזורית,108,55,53,30,78,28,105,1,2.70%
2015-05,הדרום,34,מ.א. שפיר,מועצה איזורית,169,88,81,9,160,65,167,0,3.56%
2015-05,הדרום,51,מ.א. תמר,מועצה איזורית,14,7,7,4,10,4,14,0,2.21%
2015-05,הדרום,1268,מיתר,יישוב,65,27,38,20,45,9,65,1,1.46%
2015-05,הדרום,99,מצפה רמון,יישוב,268,112,156,21,247,176,261,14,9.41%
2015-05,הדרום,246,נתיבות,יישוב,978,428,550,45,933,498,952,51,6.41%
2015-05,הדרום,666,עומר,יישוב,56,19,37,22,34,5,56,1,1.33%
2015-05,הדרום,2560,ערד,יישוב,815,362,453,81,734,399,795,53,6.39%
2015-05,הדרום,1192,ערערה-בנגב,יישוב,1097,467,630,5,1092,995,1086,0,24.66%
2015-05,הדרום,2630,קריית גת,יישוב,1995,833,1162,127,1868,1032,1938,64,6.75%
2015-05,הדרום,1034,קריית מלאכי,יישוב,1055,456,599,20,1035,559,1021,72,8.57%
2015-05,הדרום,1161,רהט,יישוב,3085,1292,1793,14,3071,2564,3065,76,15.04%
2015-05,הדרום,1286,שגב-שלום,יישוב,569,210,359,1,568,449,565,1,18.96%
2015-05,הדרום,1031,שדרות,יישוב,1027,485,542,45,982,595,983,25,7.26%
2015-05,הדרום,1054,תל שבע,יישוב,1131,539,592,1,1130,1015,1122,11,21.53%
2015-05,המרכז,1066,"בני עי""ש",יישוב,182,91,91,28,154,66,180,4,4.46%
2015-05,המרכז,182,אבן יהודה,יישוב,139,63,76,34,105,16,139,1,2.02%
2015-05,המרכז,41,אליכין,יישוב,63,36,27,7,56,21,61,1,3.15%
2015-05,המרכז,1309,אלעד,יישוב,376,177,199,20,356,63,368,4,2.83%
2015-05,המרכז,2530,באר יעקב,יישוב,237,94,143,42,195,52,233,5,2.33%
2015-05,המרכז,466,בית דגן,יישוב,98,54,44,6,92,33,98,5,2.64%
2015-05,המרכז,681,גבעת שמואל,יישוב,249,120,129,84,165,58,242,2,2.00%
2015-05,המרכז,2550,גדרה,יישוב,329,138,191,84,245,101,326,4,2.61%
2015-05,המרכז,627,ג'לג'וליה,יישוב,94,43,51,4,90,60,92,2,2.43%
2015-05,המרכז,166,גן יבנה,יישוב,350,141,209,47,303,77,344,9,2.83%
2015-05,המרכז,229,גני תקווה,יישוב,186,69,117,69,117,24,186,0,2.06%
2015-05,המרכז,9700,הוד השרון,יישוב,572,250,322,225,347,48,569,9,1.84%
2015-05,המרכז,1290,זמר,יישוב,146,45,101,1,145,102,145,8,4.88%
2015-05,המרכז,2730,טייבה,יישוב,1489,654,835,26,1463,1228,1365,39,7.66%
2015-05,המרכז,2720,טירה,יישוב,265,124,141,12,253,122,258,8,2.25%
2015-05,המרכז,2660,יבנה,יישוב,875,410,465,118,757,276,873,47,3.55%
2015-05,המרכז,9400,יהוד,יישוב,392,190,202,52,340,54,388,12,2.41%
2015-05,המרכז,1224,כוכב יאיר,יישוב,89,39,50,49,40,0,89,2,1.54%
2015-05,המרכז,633,כפר ברא,יישוב,27,10,17,2,25,8,27,1,1.88%
2015-05,המרכז,168,כפר יונה,יישוב,288,126,162,50,238,47,287,4,2.55%
2015-05,המרכז,6900,כפר סבא,יישוב,1225,549,676,421,804,137,1214,26,2.28%
2015-05,המרכז,634,כפר קאסם,יישוב,222,107,115,5,217,115,217,3,2.35%
2015-05,המרכז,7000,לוד,יישוב,1953,933,1020,153,1800,1071,1926,57,5.40%
2015-05,המרכז,28,מ.א. ברנר,מועצה איזורית,66,36,30,23,43,4,66,4,1.62%
2015-05,המרכז,32,מ.א. גדרות,מועצה איזורית,44,14,30,18,26,5,44,0,1.80%
2015-05,המרכז,30,מ.א. גזר,מועצה איזורית,250,114,136,92,158,30,246,0,1.87%
2015-05,המרכז,27,מ.א. גן רווה,מועצה איזורית,49,24,25,15,34,2,49,0,1.67%
2015-05,המרכז,20,מ.א. דרום השרון,מועצה איזורית,298,134,164,113,185,16,296,0,1.89%
2015-05,המרכז,29,מ.א. חבל יבנה,מועצה איזורית,28,13,15,12,16,3,28,0,1.12%
2015-05,המרכז,25,מ.א. חבל מודיעין,מועצה איזורית,248,102,146,83,165,17,248,0,2.31%
2015-05,המרכז,19,מ.א. חוף השרון,מועצה איזורית,103,47,56,43,60,4,103,0,1.84%
2015-05,המרכז,18,מ.א. לב השרון,מועצה איזורית,249,120,129,60,189,37,248,0,2.25%
2015-05,המרכז,31,מ.א. נחל שורק,מועצה איזורית,50,22,28,8,42,5,49,42,1.14%
2015-05,המרכז,16,מ.א. עמק חפר,מועצה איזורית,364,156,208,108,256,24,362,0,1.84%
2015-05,המרכז,40,מ.א. עמק לוד,מועצה איזורית,128,58,70,34,94,17,127,0,2.06%
2015-05,המרכז,1200,מודיעין-מכבים-רעות*,יישוב,913,381,532,349,564,62,907,25,2.01%
2015-05,המרכז,28,מזכרת בתיה,יישוב,164,82,82,45,119,30,164,4,2.18%
2015-05,המרכז,7200,נס ציונה,יישוב,591,284,307,159,432,179,588,7,2.46%
2015-05,המרכז,7400,נתניה,יישוב,4144,1921,2223,498,3646,1399,4073,123,3.85%
2015-05,המרכז,587,סביון*,יישוב,16,5,11,9,7,0,16,0,0.81%
2015-05,המרכז,171,פרדסייה,יישוב,75,32,43,13,62,7,75,0,1.97%
2015-05,המרכז,7900,פתח תקווה,יישוב,3907,1740,2167,856,3051,1008,3846,51,3.05%
2015-05,המרכז,195,קדימה-צורן,יישוב,281,104,177,66,215,38,276,6,2.48%
2015-05,המרכז,638,קלנסווה,יישוב,576,254,322,6,570,476,530,11,5.96%
2015-05,המרכז,469,קריית עקרון,יישוב,244,122,122,12,232,114,243,6,4.03%
2015-05,המרכז,2640,ראש העין,יישוב,691,304,387,76,615,148,686,25,2.71%
2015-05,המרכז,8300,ראשון לציון,יישוב,4237,1872,2365,818,3419,1224,4219,92,3.02%
2015-05,המרכז,8400,רחובות,יישוב,2354,1099,1255,513,1841,883,2315,50,3.35%
2015-05,המרכז,8500,רמלה,יישוב,1652,787,865,105,1547,698,1617,63,4.27%
2015-05,המרכז,8700,רעננה,יישוב,752,345,407,294,458,74,745,14,2.01%
2015-05,המרכז,1304,שוהם,יישוב,180,79,101,79,101,8,180,2,1.55%
2015-05,המרכז,154,תל מונד,יישוב,152,82,70,39,113,21,152,3,2.36%
2015-05,הצפון,473,אבו סנאן,יישוב,656,272,384,5,651,512,647,14,10.82%
2015-05,הצפון,478,אכסאל,יישוב,560,268,292,13,547,458,546,3,9.40%
2015-05,הצפון,529,אעבלין,יישוב,577,244,333,10,567,469,576,8,9.80%
2015-05,הצפון,482,בועיינה-נוג'ידאת,יישוב,403,167,236,10,393,314,398,9,10.08%
2015-05,הצפון,4001,בוקעאתא,יישוב,428,169,259,5,423,340,405,4,14.44%
2015-05,הצפון,998,ביר אל-מכסור,יישוב,420,162,258,3,417,328,417,2,10.62%
2015-05,הצפון,480,בית ג'ן,יישוב,412,132,280,7,405,288,407,2,7.19%
2015-05,הצפון,9200,בית שאן,יישוב,772,341,431,19,753,389,756,59,7.35%
2015-05,הצפון,944,בסמת טבעון,יישוב,215,102,113,2,213,158,210,3,6.35%
2015-05,הצפון,483,בענה,יישוב,339,150,189,9,330,273,337,6,9.76%
2015-05,הצפון,1292,ג'דיידה-מכר,יישוב,1305,566,739,4,1301,1073,1286,36,13.50%
2015-05,הצפון,485,ג'ולס,יישוב,210,67,143,2,208,159,207,4,6.66%
2015-05,הצפון,487,ג'ש (גוש חלב),יישוב,77,34,43,5,72,38,75,1,4.49%
2015-05,הצפון,489,דבורייה,יישוב,374,168,206,24,350,260,374,5,8.58%
2015-05,הצפון,490,דייר אל-אסד,יישוב,369,163,206,6,363,290,368,10,6.99%
2015-05,הצפון,492,דייר חנא,יישוב,654,287,367,11,643,511,647,6,13.12%
2015-05,הצפון,975,זרזיר,יישוב,258,113,145,2,256,187,256,6,7.74%
2015-05,הצפון,496,חורפיש,יישוב,108,44,64,8,100,67,107,2,3.74%
2015-05,הצפון,2034,חצור הגלילית,יישוב,274,116,158,16,258,135,267,13,5.44%
2015-05,הצפון,6700,טבריה,יישוב,1549,720,829,73,1476,901,1367,69,6.23%
2015-05,הצפון,962,טובא-זנגרייה,יישוב,401,172,229,5,396,243,398,3,12.84%
2015-05,הצפון,498,טורעאן,יישוב,492,197,295,12,480,420,473,3,8.19%
2015-05,הצפון,8900,טמרה,יישוב,1856,808,1048,16,1840,1616,1846,26,12.65%
2015-05,הצפון,1295,יאנוח-ג'ת,יישוב,172,62,110,8,164,95,169,5,5.70%
2015-05,הצפון,46,יבנאל,יישוב,102,62,40,3,99,83,79,1,5.03%
2015-05,הצפון,29,יסוד המעלה,יישוב,19,6,13,5,14,2,19,0,2.21%
2015-05,הצפון,499,יפיע,יישוב,625,276,349,22,603,490,615,7,7.69%
2015-05,הצפון,240,יקנעם עילית,יישוב,427,176,251,64,363,133,424,30,3.49%
2015-05,הצפון,502,ירכא,יישוב,596,244,352,1,595,456,590,2,9.02%
2015-05,הצפון,504,כאבול,יישוב,656,282,374,9,647,556,653,3,12.85%
2015-05,הצפון,505,כאוכב אבו אל-היג'א,יישוב,220,94,126,9,211,186,218,1,12.47%
2015-05,הצפון,1296,כסרא-סמיע,יישוב,236,100,136,7,229,153,235,4,6.61%
2015-05,הצפון,978,כעביה-טבאש-חג'אג'רה,יישוב,195,78,117,6,189,136,191,4,8.02%
2015-05,הצפון,1263,כפר ורדים,יישוב,56,26,30,27,29,7,56,2,1.82%
2015-05,הצפון,507,כפר יאסיף,יישוב,433,197,236,2,431,326,428,13,8.33%
2015-05,הצפון,508,כפר כמא,יישוב,58,28,30,1,57,27,56,0,3.31%
2015-05,הצפון,509,כפר כנא,יישוב,1093,468,625,28,1065,907,1046,13,11.70%
2015-05,הצפון,510,כפר מנדא,יישוב,964,434,530,7,957,682,948,16,12.72%
2015-05,הצפון,47,כפר תבור,יישוב,43,18,25,13,30,1,42,0,1.83%
2015-05,הצפון,1139,כרמיאל,יישוב,1512,638,874,249,1263,752,1458,59,5.58%
2015-05,הצפון,65,מ.א. אל-בטוף,מועצה איזורית,376,139,237,6,370,303,365,0,12.54%
2015-05,הצפון,66,מ.א. בוסתן אל-מרג',מועצה איזורית,47,19,28,2,45,36,47,0,1.53%
2015-05,הצפון,71,מ.א. גולן,מועצה איזורית,146,65,81,30,116,15,143,0,1.66%
2015-05,הצפון,8,מ.א. הגלבוע,מועצה איזורית,751,295,456,72,679,457,748,0,5.19%
2015-05,הצפון,1,מ.א. הגליל העליון,מועצה איזורית,164,88,76,38,126,25,164,0,1.86%
2015-05,הצפון,3,מ.א. הגליל התחתון,מועצה איזורית,115,41,74,26,89,13,110,0,1.88%
2015-05,הצפון,55,מ.א. מבואות החרמון,מועצה איזורית,92,36,56,14,78,15,91,0,2.28%
2015-05,הצפון,13,מ.א. מגידו,מועצה איזורית,104,40,64,35,69,8,104,0,1.83%
2015-05,הצפון,4,מ.א. מטה אשר,מועצה איזורית,419,184,235,54,365,177,418,0,3.05%
2015-05,הצפון,52,מ.א. מעלה יוסף,מועצה איזורית,159,76,83,24,135,51,159,0,2.88%
2015-05,הצפון,2,מ.א. מרום הגליל,מועצה איזורית,289,141,148,24,265,128,283,0,4.14%
2015-05,הצפון,56,מ.א. משגב,מועצה איזורית,485,195,290,78,407,267,481,0,3.70%
2015-05,הצפון,6,מ.א. עמק הירדן,מועצה איזורית,142,54,88,28,114,33,132,0,1.95%
2015-05,הצפון,7,מ.א. עמק המעיינות,מועצה איזורית,160,67,93,25,135,39,159,0,2.46%
2015-05,הצפון,9,מ.א. עמק יזרעאל,מועצה איזורית,319,117,202,139,180,37,318,0,1.64%
2015-05,הצפון,481,מגאר,יישוב,1465,593,872,14,1451,1248,1451,16,14.47%
2015-05,הצפון,516,מג'ד אל-כרום,יישוב,504,224,280,9,495,370,500,8,7.46%
2015-05,הצפון,65,מגדל,יישוב,43,13,30,5,38,13,41,0,4.30%
2015-05,הצפון,874,מגדל העמק,יישוב,868,401,467,66,802,347,845,81,6.18%
2015-05,הצפון,4201,מג'דל שמס,יישוב,485,175,310,10,475,369,457,7,9.22%
2015-05,הצפון,517,מזרעה,יישוב,183,72,111,2,181,140,177,5,8.80%
2015-05,הצפון,43,מטולה,יישוב,29,16,13,8,21,7,29,0,2.76%
2015-05,הצפון,4203,מסעדה,יישוב,217,88,129,5,212,171,208,4,12.11%
2015-05,הצפון,518,מעיליא,יישוב,48,27,21,6,42,21,48,5,2.97%
2015-05,הצפון,1063,מעלות-תרשיחא,יישוב,812,390,422,105,707,453,809,29,6.81%
2015-05,הצפון,520,משהד,יישוב,275,107,168,7,268,215,270,4,8.25%
2015-05,הצפון,9100,נהרייה,יישוב,1798,833,965,180,1618,1046,1769,72,5.70%
2015-05,הצפון,522,נחף,יישוב,392,178,214,13,379,311,389,11,7.62%
2015-05,הצפון,7300,נצרת,יישוב,3234,1464,1770,110,3124,2545,3169,27,9.09%
2015-05,הצפון,1061,נצרת עילית,יישוב,1668,762,906,145,1523,872,1535,133,6.56%
2015-05,הצפון,525,סאג'ור,יישוב,111,36,75,4,107,71,111,1,5.60%
2015-05,הצפון,7500,סח'נין,יישוב,2124,888,1236,14,2110,1806,2111,14,14.77%
2015-05,הצפון,4501,ע'ג'ר,יישוב,110,41,69,1,109,60,110,0,10.19%
2015-05,הצפון,530,עיילבון,יישוב,167,68,99,4,163,122,166,2,5.99%
2015-05,הצפון,511,עילוט,יישוב,337,146,191,7,330,265,335,1,11.52%
2015-05,הצפון,532,עין מאהל,יישוב,484,238,246,7,477,402,469,4,8.82%
2015-05,הצפון,4502,עין קנייא,יישוב,146,60,86,2,144,122,141,0,13.66%
2015-05,הצפון,7600,עכו,יישוב,3029,1402,1627,114,2915,2233,2974,62,11.12%
2015-05,הצפון,7700,עפולה,יישוב,1574,673,901,162,1412,693,1548,92,6.03%
2015-05,הצפון,531,עראבה,יישוב,1577,654,923,27,1550,1344,1560,17,15.01%
2015-05,הצפון,535,פסוטה,יישוב,113,49,64,7,106,73,112,0,6.43%
2015-05,הצפון,536,פקיעין (בוקייעה),יישוב,122,71,51,8,114,77,121,1,4.30%
2015-05,הצפון,8000,צפת,יישוב,1354,754,600,74,1280,988,1301,32,9.50%
2015-05,הצפון,4100,קצרין,יישוב,178,80,98,29,149,83,174,3,4.33%
2015-05,הצפון,2800,קריית שמונה,יישוב,689,322,367,52,637,318,669,53,5.11%
2015-05,הצפון,543,ראמה,יישוב,291,121,170,13,278,211,289,4,7.32%
2015-05,הצפון,26,ראש פינה,יישוב,42,17,25,10,32,16,42,1,2.63%
2015-05,הצפון,542,ריינה,יישוב,635,265,370,11,624,504,615,10,8.86%
2015-05,הצפון,122,רמת ישי,יישוב,100,46,54,31,69,14,99,6,2.37%
2015-05,הצפון,913,שבלי - אום אל-גנם,יישוב,213,100,113,6,207,148,212,2,7.95%
2015-05,הצפון,812,שלומי,יישוב,209,94,115,16,193,106,207,5,5.74%
2015-05,הצפון,538,שעב,יישוב,540,220,320,4,536,476,534,2,17.08%
2015-05,הצפון,8800,שפרעם,יישוב,1921,759,1162,27,1894,1551,1908,48,10.32%
2015-05,חיפה,1326,"בסמ""ה",יישוב,411,184,227,4,407,308,409,7,10.00%
2015-05,חיפה,2710,אום אל-פחם,יישוב,3612,1514,2098,26,3586,3048,3545,51,16.28%
2015-05,חיפה,1020,אור עקיבא,יישוב,509,238,271,46,463,188,494,24,4.83%
2015-05,חיפה,6000,באקה אל-גרביה,יישוב,648,299,349,10,638,367,645,45,5.45%
2015-05,חיפה,9800,בנימינה-גבעת עדה*,יישוב,194,95,99,56,138,59,194,3,2.66%
